年度,リーグ,ステージ,試合No,日付,時間,チーム名,選手名,スコア,着順,試合,得点,選手ID
2023,単一リーグ,レギュラー,155,2023/8/10,22:00,たちこまーず,よつば@tobi89,16.7,2,第2試合,36700,P0211
2023,単一リーグ,レギュラー,155,2023/8/10,22:00,SSブルーバーズ,＠みち,-10.3,3,第2試合,29700,P0004
2023,単一リーグ,レギュラー,155,2023/8/10,22:00,関西麻雀保安協会,玉緒,-65.2,4,第2試合,-5200,P0251
2023,単一リーグ,レギュラー,155,2023/8/10,22:00,SILVER WOLVES,あいだなつ,58.8,1,第2試合,38800,P0066
2023,単一リーグ,レギュラー,156,2023/8/10,22:00,最強位ズ,Hiromu,18.4,2,第2試合,38400,P0030
2023,単一リーグ,レギュラー,156,2023/8/10,22:00,星の砂 Stardust Collectors,全速ゆーへい,63.8,1,第2試合,43800,P0291
2023,単一リーグ,レギュラー,156,2023/8/10,22:00,TEAMS Rabbit_Yohan,w11ヨハン,-28.4,3,第2試合,11600,P0062
2023,単一リーグ,レギュラー,156,2023/8/10,22:00,クレイジーダイヤモンド,アスラン,-53.8,4,第2試合,6200,P0068
2023,単一リーグ,レギュラー,157,2023/8/17,21:00,たちこまーず,たちこま,-48.8,4,第1試合,11200,P0134
2023,単一リーグ,レギュラー,157,2023/8/17,21:00,SSブルーバーズ,おむ,6.9,2,第1試合,26900,P0086
2023,単一リーグ,レギュラー,157,2023/8/17,21:00,さわやかMJ野郎の会,海賊王,-20.5,3,第1試合,19500,P0238
2023,単一リーグ,レギュラー,157,2023/8/17,21:00,レッドリボン軍,めいあおいトト,62.4,1,第1試合,42400,P0197
2023,単一リーグ,レギュラー,158,2023/8/17,21:00,関西麻雀保安協会,玉緒,81.3,1,第1試合,61300,P0251
2023,単一リーグ,レギュラー,158,2023/8/17,21:00,SILVER WOLVES,まーくん RMU,12.9,2,第1試合,32900,P0184
2023,単一リーグ,レギュラー,158,2023/8/17,21:00,TEAMS Rabbit_Yohan,HAGI,-17.2,3,第1試合,22800,P0028
2023,単一リーグ,レギュラー,158,2023/8/17,21:00,クレイジーダイヤモンド,ぶっこみ,-77,4,第1試合,-17000,P0166
2023,単一リーグ,レギュラー,159,2023/8/17,22:00,たちこまーず,おかめなつこ,52.3,1,第2試合,32300,P0080
2023,単一リーグ,レギュラー,159,2023/8/17,22:00,SSブルーバーズ,おむ,-46.8,4,第2試合,13200,P0086
2023,単一リーグ,レギュラー,159,2023/8/17,22:00,さわやかMJ野郎の会,Blue-K18,7.6,2,第2試合,27600,P0018
2023,単一リーグ,レギュラー,159,2023/8/17,22:00,レッドリボン軍,かじ,-13.1,3,第2試合,26900,P0090
2023,単一リーグ,レギュラー,160,2023/8/17,22:00,関西麻雀保安協会,石川安牌,-40.5,4,第2試合,19500,P0284
2023,単一リーグ,レギュラー,160,2023/8/17,22:00,SILVER WOLVES,石川和男npm,8.3,2,第2試合,28300,P0285
2023,単一リーグ,レギュラー,160,2023/8/17,22:00,TEAMS Rabbit_Yohan,HAGI,-19.3,3,第2試合,20700,P0028
2023,単一リーグ,レギュラー,160,2023/8/17,22:00,クレイジーダイヤモンド,アスラン,51.5,1,第2試合,31500,P0068
2023,単一リーグ,レギュラー,161,2023/8/18,21:00,関西麻雀保安協会,えりんぼパパ,59.3,1,第1試合,39300,P0077
2023,単一リーグ,レギュラー,161,2023/8/18,21:00,さわやかMJ野郎の会,黒太郎@SMY会,-22.9,3,第1試合,17100,P0260
2023,単一リーグ,レギュラー,161,2023/8/18,21:00,TEAMS Rabbit_Yohan,MS,-54.9,4,第1試合,5100,P0043
2023,単一リーグ,レギュラー,161,2023/8/18,21:00,SILVER WOLVES,石川和男npm,18.5,2,第1試合,38500,P0285
2023,単一リーグ,レギュラー,162,2023/8/18,21:00,レッドリボン軍,マリア-style,1.4,2,第1試合,21400,P0189
2023,単一リーグ,レギュラー,162,2023/8/18,21:00,クレイジーダイヤモンド,大明槓嶺上開花,74.8,1,第1試合,54800,P0297
2023,単一リーグ,レギュラー,162,2023/8/18,21:00,SSブルーバーズ,5296,-56.4,4,第1試合,3600,P0014
2023,単一リーグ,レギュラー,162,2023/8/18,21:00,星の砂 Stardust Collectors,鞘,-19.8,3,第1試合,20200,P0278
2023,単一リーグ,レギュラー,163,2023/8/18,22:00,関西麻雀保安協会,かうzじゅき,62.4,1,第2試合,42400,P0088
2023,単一リーグ,レギュラー,163,2023/8/18,22:00,さわやかMJ野郎の会,小麦さん,-57.2,4,第2試合,2800,P0274
2023,単一リーグ,レギュラー,163,2023/8/18,22:00,TEAMS Rabbit_Yohan,ひぽきよし,11.8,2,第2試合,31800,P0162
2023,単一リーグ,レギュラー,163,2023/8/18,22:00,SILVER WOLVES,あいだなつ,-17,3,第2試合,23000,P0066
2023,単一リーグ,レギュラー,164,2023/8/18,22:00,レッドリボン軍,小倉唯,6.4,2,第2試合,26400,P0273
2023,単一リーグ,レギュラー,164,2023/8/18,22:00,クレイジーダイヤモンド,大明槓嶺上開花,57.3,1,第2試合,37300,P0297
2023,単一リーグ,レギュラー,164,2023/8/18,22:00,SSブルーバーズ,ハナノア,-45,4,第2試合,15000,P0158
